,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,coordinates
140,21602,90.0,3,2.0,2,225000,2500,False,False,True,True,True,"{'lat': 40.3438671, 'lng': -3.675062499999999}"
141,21601,133.0,2,1.0,6,264000,1985,False,False,True,True,True,"{'lat': 40.3570698, 'lng': -3.68532}"
142,21600,60.0,3,1.0,2,98260,1638,False,False,False,True,False,"{'lat': 40.348469, 'lng': -3.6887006}"
143,21599,133.0,3,3.0,7,275000,2068,False,False,True,True,False,"{'lat': 40.3450448, 'lng': -3.675173599999999}"
144,21598,85.0,2,1.0,2,124000,1459,False,False,False,True,False,"{'lat': 40.3455614, 'lng': -3.713176}"
145,21597,59.0,2,2.0,3,164513,2788,False,True,True,True,True,"{'lat': 40.355715, 'lng': -3.7023692}"
146,21596,59.0,2,2.0,1,164416,2787,False,True,True,True,True,"{'lat': 40.355715, 'lng': -3.7023692}"
147,21595,58.0,2,2.0,4,165435,2852,False,True,True,True,True,"{'lat': 40.355715, 'lng': -3.7023692}"
148,21594,79.0,3,2.0,1,202629,2565,False,True,True,True,True,"{'lat': 40.355715, 'lng': -3.7023692}"
149,21593,60.0,2,2.0,Bajo,164242,2737,False,True,True,True,True,"{'lat': 40.355715, 'lng': -3.7023692}"
150,21592,121.0,3,2.0,3,260000,2149,False,False,True,True,True,"{'lat': 40.3586699, 'lng': -3.682879999999999}"
151,21591,126.0,3,2.0,2,294900,2340,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
152,21590,134.0,4,2.0,1,319900,2387,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
153,21589,111.0,3,2.0,1,259900,2341,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
154,21588,122.0,3,2.0,2,285900,2343,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
155,21587,125.0,3,2.0,1,289900,2319,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
156,21586,102.0,2,2.0,1,249900,2450,False,True,True,True,True,"{'lat': 40.3501056, 'lng': -3.7048892}"
157,21585,104.0,3,2.0,1,273352,2628,False,False,True,True,True,"{'lat': 40.3406048, 'lng': -3.6748083}"
158,21584,66.0,3,1.0,1,104900,1589,False,False,True,True,False,"{'lat': 40.34097209999999, 'lng': -3.691918}"
159,21583,95.0,2,1.0,2,155000,1632,False,False,False,True,False,"{'lat': 40.3439243, 'lng': -3.7112622}"
160,21582,74.0,3,1.0,1,100000,1351,False,False,False,True,False,"{'lat': 40.3414411, 'lng': -3.684808099999999}"
161,21581,97.0,2,1.0,Bajo,210000,2165,False,False,True,True,True,"{'lat': 40.3560482, 'lng': -3.6820151}"
162,21580,90.0,2,2.0,7,240000,2667,False,False,True,True,True,"{'lat': 40.3430846, 'lng': -3.7039877}"
163,21579,130.0,4,2.0,3,257000,1977,False,False,True,True,False,"{'lat': 40.3483951, 'lng': -3.711662}"
164,21578,49.0,2,1.0,Bajo,84000,1714,False,False,True,True,False,"{'lat': 40.3421616, 'lng': -3.7087328}"
165,21577,151.0,3,2.0,6,314000,2079,False,False,True,True,True,"{'lat': 40.3563278, 'lng': -3.6847169}"
166,21576,69.0,3,1.0,4,107000,1551,False,False,False,True,False,"{'lat': 40.3435934, 'lng': -3.6862981}"
167,21575,170.0,3,2.0,8,325000,1912,False,False,True,True,True,"{'lat': 40.3494119, 'lng': -3.6782697}"
168,21574,48.0,2,1.0,,89000,1854,False,,False,True,False,"{'lat': 40.348469, 'lng': -3.6887006}"
169,21573,98.0,3,2.0,7,284900,2907,False,False,True,True,True,"{'lat': 40.3565741, 'lng': -3.6848567}"
170,21572,50.0,1,1.0,7,135000,2700,False,False,True,True,True,"{'lat': 40.3425881, 'lng': -3.7033811}"
171,21571,136.0,3,2.0,5,230000,1691,False,False,True,True,True,"{'lat': 40.3339175, 'lng': -3.6994369}"
173,21569,95.0,3,1.0,2,185000,1947,False,False,False,True,False,"{'lat': 40.3439243, 'lng': -3.7112622}"
175,21567,43.0,1,1.0,Bajo,84000,1953,False,False,False,True,False,"{'lat': 40.348469, 'lng': -3.6887006}"
183,21559,110.0,3,2.0,5,275000,2500,False,False,True,True,True,"{'lat': 40.3495508, 'lng': -3.6780052}"
184,21558,83.0,3,1.0,3,91500,1102,False,False,False,True,False,"{'lat': 40.3439682, 'lng': -3.7165806}"
185,21557,25.0,0,1.0,,129000,5160,False,False,True,,True,"{'lat': 40.3571053, 'lng': -3.684146}"
186,21556,65.0,2,1.0,Entreplanta exterior,86860,1336,True,False,False,True,False,"{'lat': 40.3483573, 'lng': -3.7084674}"
187,21555,58.0,3,1.0,3,105000,1810,False,False,False,True,False,"{'lat': 40.354038, 'lng': -3.6813607}"
188,21554,115.0,3,2.0,6,216000,1878,False,,True,True,True,"{'lat': 40.3415833, 'lng': -3.6764713}"
189,21553,82.0,3,1.0,4,120000,1463,False,False,False,True,False,"{'lat': 40.3462554, 'lng': -3.7106025}"
190,21552,83.0,3,1.0,Bajo,135000,1627,False,False,True,True,False,"{'lat': 40.3483951, 'lng': -3.711662}"
191,21551,90.0,2,1.0,Bajo,212000,2356,False,False,True,True,False,"{'lat': 40.3415833, 'lng': -3.6764713}"
192,21550,95.0,2,2.0,5,184000,1937,False,False,True,True,False,"{'lat': 40.3423272, 'lng': -3.6880107}"
193,21549,89.0,3,1.0,Bajo,160000,1798,False,False,False,True,False,N/A
194,21548,178.0,4,2.0,5,299990,1685,False,False,True,True,True,"{'lat': 40.3589198, 'lng': -3.683701}"
195,21547,59.0,2,1.0,2,117000,1983,False,False,False,True,False,"{'lat': 40.35345160000001, 'lng': -3.6851039}"
196,21546,100.0,4,1.0,Bajo,165000,1650,False,False,True,True,False,"{'lat': 40.3545842, 'lng': -3.6953123}"
197,21545,68.0,3,1.0,4,95000,1397,True,False,False,True,False,"{'lat': 40.3479198, 'lng': -3.7154014}"
200,21542,81.0,3,2.0,3,155000,1914,False,False,True,True,True,"{'lat': 40.3339175, 'lng': -3.6994369}"
201,21541,91.0,2,2.0,5,228208,2508,False,False,True,True,True,"{'lat': 40.3554369, 'lng': -3.695686}"
202,21540,95.0,3,1.0,3,100000,1053,True,False,False,True,False,"{'lat': 40.3527792, 'lng': -3.6807167}"
204,21538,60.0,2,1.0,3,105000,1750,False,False,False,,False,"{'lat': 40.3465777, 'lng': -3.7135744}"
205,21537,80.0,3,1.0,3,165000,2062,False,False,True,True,False,"{'lat': 40.3494633, 'lng': -3.699619799999999}"
206,21536,60.0,2,1.0,5,73000,1217,False,False,True,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
207,21535,50.0,1,1.0,6,159000,3180,False,False,True,True,True,"{'lat': 40.3430846, 'lng': -3.7039877}"
209,21533,96.0,2,2.0,7,210000,2188,False,False,True,True,True,"{'lat': 40.3582048, 'lng': -3.7029106}"
210,21532,71.0,2,2.0,2,198000,2789,False,False,True,True,False,"{'lat': 40.35505380000001, 'lng': -3.685633699999999}"
211,21531,74.0,2,1.0,1,139900,1891,False,False,False,True,False,"{'lat': 40.3517253, 'lng': -3.686564}"
212,21530,65.0,2,1.0,2,110000,1692,False,False,False,True,False,"{'lat': 40.34097209999999, 'lng': -3.691918}"
214,21528,75.0,3,1.0,2,103000,1373,False,False,False,True,False,"{'lat': 40.3446983, 'lng': -3.7130216}"
215,21527,63.0,3,1.0,Entreplanta interior,100000,1587,True,False,False,False,False,"{'lat': 40.34848239999999, 'lng': -3.6897212}"
217,21525,115.0,3,1.0,1,154900,1347,False,,,True,False,"{'lat': 40.3446983, 'lng': -3.7130216}"
218,21524,63.0,2,1.0,2,82260,1306,False,False,True,True,False,"{'lat': 40.3435934, 'lng': -3.6862981}"
220,21522,100.0,2,2.0,Bajo,154900,1549,False,False,True,True,True,"{'lat': 40.3344664, 'lng': -3.6998206}"
221,21521,90.0,3,2.0,3,155000,1722,False,False,True,True,True,"{'lat': 40.3353467, 'lng': -3.6994743}"
222,21520,66.0,3,1.0,2,88000,1333,False,False,False,True,False,"{'lat': 40.34435939999999, 'lng': -3.6909451}"
223,21519,102.0,3,2.0,5,225000,2206,False,False,True,True,False,"{'lat': 40.3547921, 'lng': -3.6993111}"
225,21517,95.0,4,1.0,4,138000,1453,False,False,False,True,False,"{'lat': 40.3495209, 'lng': -3.6893311}"
226,21516,120.0,3,1.0,2,195000,1625,False,False,True,True,False,"{'lat': 40.3589519, 'lng': -3.6957623}"
227,21515,90.0,3,2.0,4,222000,2467,False,False,True,True,True,"{'lat': 40.34297189999999, 'lng': -3.6745496}"
228,21514,64.0,3,1.0,Bajo,80500,1258,True,False,False,True,False,"{'lat': 40.3540575, 'lng': -3.6918733}"
229,21513,80.0,3,1.0,3,182000,2275,False,False,True,True,False,"{'lat': 40.35527889999999, 'lng': -3.6946753}"
230,21512,120.0,3,2.0,2,295000,2458,False,False,False,True,True,"{'lat': 40.3471298, 'lng': -3.7079084}"
231,21511,82.0,2,2.0,6,270000,3293,False,False,True,True,True,"{'lat': 40.35325750000001, 'lng': -3.7055653}"
232,21510,81.0,3,1.0,3,116100,1433,False,False,False,True,False,"{'lat': 40.353398, 'lng': -3.6815396}"
233,21509,103.0,3,2.0,4,250000,2427,False,False,True,True,True,"{'lat': 40.35478639999999, 'lng': -3.6865152}"
235,21507,70.0,3,1.0,3,99000,1414,False,False,True,True,False,"{'lat': 40.3448495, 'lng': -3.6900086}"
236,21506,60.0,3,1.0,2,74550,1242,True,False,False,,False,"{'lat': 40.34402730000001, 'lng': -3.6905249}"
238,21504,95.0,3,1.0,2,130000,1368,False,False,False,True,False,"{'lat': 40.3501729, 'lng': -3.6870479}"
239,21503,70.0,3,1.0,2,120000,1714,True,False,False,True,False,"{'lat': 40.3485703, 'lng': -3.690712}"
240,21502,71.0,3,1.0,1,149000,2099,False,False,True,True,False,"{'lat': 40.3550368, 'lng': -3.690745}"
241,21501,70.0,3,1.0,3,135000,1929,True,False,True,True,False,"{'lat': 40.3550368, 'lng': -3.690745}"
242,21500,98.0,4,2.0,Bajo,230000,2347,False,False,True,True,False,"{'lat': 40.3565611, 'lng': -3.692292199999999}"
243,21499,55.0,3,1.0,2,91000,1655,False,False,False,True,False,"{'lat': 40.3516459, 'lng': -3.6961957}"
244,21498,115.0,4,1.0,1,184900,1608,False,False,False,True,False,"{'lat': 40.3489916, 'lng': -3.6892003}"
245,21497,78.0,3,1.0,4,127000,1628,False,,False,,False,"{'lat': 40.3438425, 'lng': -3.705843}"
246,21496,68.0,3,1.0,4,83900,1234,False,False,False,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
247,21495,120.0,3,1.0,2,180000,1500,False,False,False,True,True,"{'lat': 40.3444206, 'lng': -3.709437499999999}"
248,21494,64.0,3,1.0,1,76000,1188,True,False,False,True,False,"{'lat': 40.34435939999999, 'lng': -3.6909451}"
249,21493,92.0,4,1.0,5,163000,1772,False,False,True,True,False,"{'lat': 40.3561022, 'lng': -3.6937585}"
250,21492,154.0,3,2.0,3,280000,1818,False,False,True,True,True,"{'lat': 40.3445242, 'lng': -3.675273}"
251,21491,105.0,3,2.0,Bajo,180000,1714,False,False,False,True,False,"{'lat': 40.3491736, 'lng': -3.6861347}"
254,21488,53.0,3,1.0,3,114300,2157,False,,False,,False,"{'lat': 40.347933, 'lng': -3.6904147}"
259,21483,53.0,3,1.0,3,114300,2157,False,,False,,False,"{'lat': 40.347933, 'lng': -3.6904147}"
260,21482,68.0,3,1.0,2,88000,1294,False,False,False,True,False,"{'lat': 40.34435939999999, 'lng': -3.6909451}"
261,21481,75.0,3,1.0,5,110000,1467,False,False,False,False,False,"{'lat': 40.3565861, 'lng': -3.698763999999999}"
262,21480,83.0,2,1.0,1,146000,1759,False,False,True,True,False,"{'lat': 40.34266, 'lng': -3.7032358}"
263,21479,95.0,3,1.0,Bajo,112000,1179,True,False,False,False,False,"{'lat': 40.3445896, 'lng': -3.7150657}"
264,21478,30.0,1,1.0,Bajo,59000,1967,False,False,False,True,False,"{'lat': 40.34143, 'lng': -3.68797}"
265,21477,53.0,1,1.0,6,146000,2755,False,False,True,True,True,"{'lat': 40.3387828, 'lng': -3.6786671}"
266,21476,125.0,3,3.0,7,275000,2200,False,False,True,True,False,"{'lat': 40.3484715, 'lng': -3.6763541}"
269,21473,66.0,2,1.0,2,96000,1455,False,False,False,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
270,21472,63.0,3,1.0,4,82000,1302,False,False,False,True,False,"{'lat': 40.3436791, 'lng': -3.687756}"
271,21471,59.0,2,1.0,,126900,2151,False,,False,,False,"{'lat': 40.3531343, 'lng': -3.6916795}"
272,21470,95.0,3,1.0,Bajo,199000,2095,False,False,False,True,True,"{'lat': 40.3395538, 'lng': -3.717536}"
273,21469,65.0,2,1.0,2,232000,3569,False,False,True,True,True,"{'lat': 40.3436516, 'lng': -3.7043327}"
274,21468,69.0,2,1.0,1,240000,3478,False,False,True,True,False,"{'lat': 40.3449983, 'lng': -3.7066115}"
275,21467,115.0,4,2.0,,330000,2870,False,False,True,,False,"{'lat': 40.3589198, 'lng': -3.683701}"
276,21466,60.0,3,1.0,3,120000,2000,False,,,True,False,"{'lat': 40.3435744, 'lng': -3.7113582}"
277,21465,90.0,3,2.0,4,172000,1911,False,False,True,True,True,"{'lat': 40.3356085, 'lng': -3.6991597}"
278,21464,60.0,3,1.0,2,82260,1371,False,False,True,True,False,"{'lat': 40.3448495, 'lng': -3.6900086}"
279,21463,65.0,2,1.0,Bajo,109000,1677,False,False,True,True,False,"{'lat': 40.35702390000001, 'lng': -3.6970982}"
280,21462,115.0,4,1.0,1,133000,1157,False,False,True,True,False,"{'lat': 40.35301860000001, 'lng': -3.6934751}"
281,21461,83.0,3,2.0,1,111000,1337,True,False,True,True,False,"{'lat': 40.34288799999999, 'lng': -3.691710499999999}"
282,21460,55.0,2,1.0,2,110000,2000,False,False,False,True,False,"{'lat': 40.3468528, 'lng': -3.7073207}"
284,21458,68.0,3,1.0,1,156000,2294,False,False,False,True,False,"{'lat': 40.3454308, 'lng': -3.7143206}"
285,21457,89.0,2,2.0,1,228000,2562,False,False,True,True,False,"{'lat': 40.3437007, 'lng': -3.7048624}"
286,21456,61.0,3,1.0,4,89000,1459,False,False,False,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
287,21455,67.0,3,1.0,3,119000,1776,False,,,,False,N/A
288,21454,68.0,3,1.0,2,94000,1382,False,False,False,True,False,"{'lat': 40.34435939999999, 'lng': -3.6909451}"
289,21453,92.0,3,2.0,4,175000,1902,False,False,True,True,False,"{'lat': 34.0522342, 'lng': -118.2436849}"
291,21451,63.0,3,1.0,1,167000,2651,False,False,True,True,False,"{'lat': 40.3547983, 'lng': -3.6920269}"
293,21449,63.0,3,1.0,3,84000,1333,False,False,False,True,False,"{'lat': 40.345742, 'lng': -3.7142675}"
294,21448,52.0,2,1.0,4,101000,1942,True,False,False,,False,"{'lat': 40.3573265, 'lng': -3.699687}"
295,21447,125.0,3,2.0,1,210000,1680,False,False,True,True,True,"{'lat': 40.3597826, 'lng': -3.6912361}"
296,21446,125.0,3,3.0,1,275000,2200,False,False,True,,False,"{'lat': 40.3450448, 'lng': -3.675173599999999}"
297,21445,75.0,3,1.0,2,131400,1752,False,,,,False,"{'lat': 40.3505923, 'lng': -3.6884918}"
298,21444,71.0,3,1.0,,131400,1851,False,,,,False,"{'lat': 40.3466318, 'lng': -3.7040696}"
301,21441,95.0,2,2.0,Bajo,154500,1626,False,False,True,,False,"{'lat': 40.3451009, 'lng': -3.7046962}"
302,21440,61.0,3,1.0,4,100000,1639,False,False,False,True,False,"{'lat': 40.354038, 'lng': -3.6813607}"
303,21439,42.0,4,1.0,Bajo,95900,2283,False,,False,,False,"{'lat': 40.3420519, 'lng': -3.6859822}"
304,21438,85.0,3,1.0,1,154900,1822,False,False,False,True,True,"{'lat': 40.3489916, 'lng': -3.6892003}"
305,21437,80.0,2,1.0,3,115000,1438,False,False,True,True,False,"{'lat': 40.3495819, 'lng': -3.695319699999999}"
306,21436,55.0,2,1.0,3,96000,1745,False,False,False,True,False,"{'lat': 40.3489916, 'lng': -3.6892003}"
307,21435,60.0,0,1.0,Bajo,85000,1417,False,False,False,True,False,"{'lat': 40.3455419, 'lng': -3.7155509}"
308,21434,60.0,2,1.0,3,95000,1583,False,False,False,True,False,"{'lat': 40.3435934, 'lng': -3.6862981}"
312,21430,82.0,3,1.0,3,83900,1023,False,False,False,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
313,21429,53.0,2,1.0,1,96000,1811,False,False,False,True,False,"{'lat': 40.35051319999999, 'lng': -3.6878101}"
314,21428,69.0,2,1.0,Bajo,118600,1719,False,,,,False,"{'lat': 40.3445196, 'lng': -3.7041489}"
315,21427,58.0,2,1.0,1,118000,2034,False,False,False,True,False,"{'lat': 40.3547983, 'lng': -3.6920269}"
316,21426,70.0,2,1.0,1,202000,2886,False,False,True,True,False,"{'lat': 40.3520776, 'lng': -3.6855601}"
317,21425,47.0,1,1.0,3,144000,3064,False,False,True,,False,"{'lat': 40.3520776, 'lng': -3.6855601}"
318,21424,64.0,2,1.0,1,98968,1546,False,False,False,,False,"{'lat': 40.348469, 'lng': -3.6887006}"
319,21423,50.0,2,1.0,3,105000,2100,False,False,False,True,False,"{'lat': 40.350646, 'lng': -3.6874169}"
320,21422,103.0,3,2.0,7,265000,2573,False,False,True,True,True,"{'lat': 40.34747280000001, 'lng': -3.6770211}"
321,21421,90.0,3,2.0,1,290000,3222,False,False,True,True,True,"{'lat': 40.3480677, 'lng': -3.6782327}"
322,21420,66.0,2,1.0,3,90000,1364,False,False,False,True,False,"{'lat': 40.354038, 'lng': -3.6813607}"
323,21419,70.0,2,1.0,Bajo,75000,1071,False,False,False,True,False,"{'lat': 40.3457713, 'lng': -3.7164686}"
324,21418,60.0,2,1.0,2,125000,2083,False,False,False,True,False,"{'lat': 40.3461261, 'lng': -3.7113019}"
325,21417,101.0,2,2.0,6,255000,2525,False,False,True,True,True,"{'lat': 40.3394553, 'lng': -3.6755552}"
326,21416,75.0,3,1.0,3,117300,1564,False,,False,,False,"{'lat': 40.3486449, 'lng': -3.7143919}"
327,21415,55.0,2,1.0,3,96600,1756,True,False,False,True,False,"{'lat': 40.34686440000001, 'lng': -3.7075213}"
328,21414,77.0,3,1.0,3,119000,1545,False,False,False,True,False,"{'lat': 40.361526, 'lng': -3.6971217}"
329,21413,56.0,3,1.0,1,100000,1786,False,False,True,True,False,"{'lat': 40.3550368, 'lng': -3.690745}"
330,21412,68.0,3,1.0,2,97000,1426,False,,,True,False,"{'lat': 40.35228060000001, 'lng': -3.6808448}"
331,21411,72.0,3,1.0,Entreplanta exterior,95000,1319,True,False,True,True,False,"{'lat': 40.3550368, 'lng': -3.690745}"
332,21410,70.0,3,1.0,3,135000,1929,False,False,False,True,False,"{'lat': 40.3474538, 'lng': -3.7050201}"
333,21409,75.0,2,2.0,Bajo,195000,2600,False,False,False,True,False,"{'lat': 40.34774609999999, 'lng': -3.6904204}"
334,21408,120.0,3,1.0,1,195000,1625,False,False,False,True,False,"{'lat': 40.3466482, 'lng': -3.7078656}"
335,21407,91.0,2,2.0,1,215000,2363,False,False,True,True,True,"{'lat': 40.3524125, 'lng': -3.707089799999999}"
336,21406,95.0,2,1.0,2,122000,1284,False,False,False,True,False,"{'lat': 40.3463863, 'lng': -3.7129899}"
337,21405,61.0,3,1.0,1,125000,2049,False,False,False,True,False,"{'lat': 40.3487594, 'lng': -3.7006671}"
338,21404,73.0,2,1.0,1,120000,1644,False,False,False,True,False,"{'lat': 40.3492992, 'lng': -3.6858571}"
339,21403,66.0,3,1.0,1,93000,1409,True,False,False,True,False,"{'lat': 40.3459396, 'lng': -3.7132674}"
340,21402,68.0,2,1.0,4,125000,1838,False,False,False,True,False,"{'lat': 40.3491886, 'lng': -3.6999017}"
341,21401,70.0,3,1.0,3,104840,1498,False,False,False,True,False,"{'lat': 40.3439682, 'lng': -3.7165806}"
342,21400,42.0,4,1.0,,95900,2283,False,,False,,False,"{'lat': 40.3420519, 'lng': -3.6859822}"
343,21399,54.0,3,1.0,Bajo,71000,1315,True,False,,,False,"{'lat': 40.3492408, 'lng': -3.7005586}"
344,21398,56.0,3,1.0,1,105000,1875,False,False,True,True,False,"{'lat': 40.3550368, 'lng': -3.690745}"
345,21397,100.0,4,1.0,1,165000,1650,False,False,True,True,False,"{'lat': 40.3536003, 'lng': -3.6953693}"
346,21396,125.0,4,2.0,Entreplanta exterior,173000,1384,False,False,True,True,False,"{'lat': 40.3507283, 'lng': -3.697965}"
347,21395,54.0,3,1.0,Bajo,71000,1315,True,False,False,True,False,"{'lat': 40.3492408, 'lng': -3.7005586}"
348,21394,130.0,4,2.0,2,168000,1292,False,False,True,True,False,"{'lat': 40.34288799999999, 'lng': -3.691710499999999}"
349,21393,68.0,2,1.0,Entreplanta exterior,99900,1469,False,False,False,True,False,"{'lat': 40.3516459, 'lng': -3.6961957}"
351,21391,75.0,3,1.0,3,120000,1600,False,False,False,True,False,"{'lat': 40.34784130000001, 'lng': -3.7056514}"
352,21390,80.0,2,1.0,1,95000,1188,False,False,False,True,False,"{'lat': 40.3494633, 'lng': -3.699619799999999}"
353,21389,64.0,2,1.0,2,110000,1719,False,,False,,False,"{'lat': 40.339972, 'lng': -3.6912587}"
354,21388,69.0,4,1.0,3,85900,1245,False,False,False,True,False,"{'lat': 40.3415503, 'lng': -3.6881855}"
355,21387,115.0,4,1.0,1,184900,1608,False,False,False,True,False,"{'lat': 40.3490653, 'lng': -3.6895429}"
356,21386,70.0,3,1.0,2,142500,2036,False,False,False,False,False,"{'lat': 40.3417059, 'lng': -3.6876331}"
358,21384,90.0,2,1.0,4,140000,1556,False,False,False,True,False,"{'lat': 40.3487412, 'lng': -3.7096793}"
359,21383,75.0,3,1.0,3,117300,1564,False,,False,,False,"{'lat': 40.3486449, 'lng': -3.7143919}"
360,21382,71.0,2,1.0,1,120000,1690,False,False,False,True,False,"{'lat': 40.3504949, 'lng': -3.6912906}"
361,21381,76.0,3,1.0,2,110000,1447,False,False,True,True,False,"{'lat': 40.3427218, 'lng': -3.6841039}"
362,21380,114.0,4,2.0,2,299000,2623,False,False,True,True,False,"{'lat': 40.3485391, 'lng': -3.7120447}"
363,21379,90.0,3,2.0,3,180000,2000,False,False,True,True,True,"{'lat': 40.3357842, 'lng': -3.6995221}"
364,21378,70.0,3,1.0,1,85000,1214,True,False,False,True,False,"{'lat': 40.3436436, 'lng': -3.6913275}"
365,21377,80.0,3,1.0,Bajo,100000,1250,True,False,False,True,False,"{'lat': 40.34413, 'lng': -3.70534}"
366,21376,96.0,4,2.0,7,170000,1771,True,False,True,True,False,"{'lat': 40.3607828, 'lng': -3.6943498}"
367,21375,50.0,1,1.0,2,125000,2500,False,False,True,True,False,"{'lat': 40.3523586, 'lng': -3.6813487}"
368,21374,85.0,3,2.0,1,230000,2706,False,False,True,True,True,"{'lat': 40.3541156, 'lng': -3.6878144}"
369,21373,90.0,3,2.0,5,300000,3333,False,False,True,True,True,"{'lat': 40.3469157, 'lng': -3.6761233}"
370,21372,60.0,3,1.0,Entreplanta exterior,120000,2000,False,False,True,True,False,"{'lat': 40.3447415, 'lng': -3.691477099999999}"
371,21371,90.0,2,2.0,7,240000,2667,False,False,True,True,True,"{'lat': 40.3428123, 'lng': -3.7048965}"
372,21370,60.0,3,1.0,4,140000,2333,False,False,False,True,False,"{'lat': 40.3400808, 'lng': -3.6869908}"
373,21369,105.0,3,2.0,2,135000,1286,False,False,False,True,False,"{'lat': 40.3501181, 'lng': -3.6961785}"
374,21368,140.0,3,3.0,4,340000,2429,True,False,True,True,True,"{'lat': 40.3412514, 'lng': -3.6753774}"
375,21367,112.0,3,2.0,1,230000,2054,False,False,False,True,False,"{'lat': 40.3445766, 'lng': -3.7133408}"
376,21366,60.0,3,1.0,4,145000,2417,False,False,False,True,False,"{'lat': 40.3398719, 'lng': -3.6875707}"
377,21365,62.0,2,1.0,2,142450,2298,True,False,False,True,False,"{'lat': 40.3491736, 'lng': -3.6861347}"
378,21364,240.0,4,3.0,,580000,2417,False,False,,,True,"{'lat': 40.3465735, 'lng': -3.7121176}"
379,21363,81.0,3,1.0,3,160000,1975,False,False,True,True,False,"{'lat': 40.3597204, 'lng': -3.695184099999999}"
380,21362,75.0,3,1.0,3,180000,2400,False,False,False,True,True,"{'lat': 40.3517653, 'lng': -3.6891956}"
381,21361,72.0,3,1.0,2,130000,1806,False,False,True,True,False,"{'lat': 40.3476588, 'lng': -3.7146634}"
382,21360,95.0,2,2.0,3,250000,2632,False,False,True,True,True,"{'lat': 40.34747280000001, 'lng': -3.6770211}"
383,21359,49.0,1,1.0,2,190000,3878,False,False,True,True,True,"{'lat': 40.3430708, 'lng': -3.7031076}"
384,21358,90.0,3,1.0,2,169000,1878,False,False,False,True,False,"{'lat': 40.34736290000001, 'lng': -3.7151605}"
385,21357,78.0,2,1.0,3,168000,2154,False,False,False,True,False,"{'lat': 40.3436071, 'lng': -3.7052985}"
386,21356,100.0,3,1.0,3,210000,2100,False,False,False,True,False,"{'lat': 40.3447405, 'lng': -3.704360899999999}"
390,21352,110.0,3,2.0,2,189000,1718,False,False,True,True,True,"{'lat': 40.3346543, 'lng': -3.700221}"
391,21351,115.0,3,3.0,3,245000,2130,False,False,True,True,True,"{'lat': 40.341488, 'lng': -3.6759744}"
393,21349,75.0,3,1.0,4,155000,2067,False,False,True,True,False,"{'lat': 40.3421928, 'lng': -3.6842954}"
394,21348,116.0,4,2.0,Entreplanta exterior,170000,1466,True,False,True,True,False,"{'lat': 40.3510489, 'lng': -3.697918999999999}"
395,21347,48.0,2,1.0,4,120000,2500,False,False,True,True,False,"{'lat': 40.3543957, 'lng': -3.6823018}"
396,21346,80.0,3,1.0,Bajo,125000,1562,True,False,False,True,False,"{'lat': 40.34867, 'lng': -3.6862632}"
397,21345,81.0,3,1.0,2,139500,1722,False,False,False,True,False,"{'lat': 40.3537979, 'lng': -3.683045}"
398,21344,95.0,4,2.0,7,198000,2084,True,False,True,True,False,"{'lat': 40.3595134, 'lng': -3.6941673}"
399,21343,60.0,4,1.0,5,75000,1250,True,False,False,True,False,"{'lat': 40.3418849, 'lng': -3.686933}"
400,21342,50.0,2,1.0,3,123000,2460,False,False,True,True,False,"{'lat': 40.3439436, 'lng': -3.7084701}"
401,21341,50.0,1,1.0,6,148000,2960,False,False,True,True,True,"{'lat': 40.3430708, 'lng': -3.7031076}"
402,21340,242.0,4,3.0,,380000,1570,False,False,,,True,"{'lat': 40.3395538, 'lng': -3.717536}"
403,21339,166.0,3,1.0,,300000,1807,True,False,,,False,"{'lat': 40.3501098, 'lng': -3.689539}"
404,21338,50.0,2,1.0,2,140000,2800,False,False,False,True,False,"{'lat': 40.346988, 'lng': -3.708622999999999}"
405,21337,94.0,4,1.0,1,190000,2021,False,False,True,True,False,"{'lat': 40.3597159, 'lng': -3.6965529}"
406,21336,80.0,3,1.0,1,150000,1875,False,False,False,True,False,"{'lat': 40.3607907, 'lng': -3.6960787}"
407,21335,65.0,2,1.0,Bajo,110000,1692,False,False,False,True,False,"{'lat': 40.3526793, 'lng': -3.685406599999999}"
408,21334,105.0,3,2.0,2,190000,1810,False,False,True,True,True,"{'lat': 40.3326459, 'lng': -3.6996351}"
409,21333,100.0,3,1.0,Bajo,142000,1420,False,False,True,True,False,"{'lat': 40.3553003, 'lng': -3.6955218}"
412,21330,72.0,3,1.0,2,140000,1944,False,False,False,True,False,"{'lat': 40.3485129, 'lng': -3.7135137}"
